id,x,y,cluster_id,text,year,clusterColor,,,
9.45E+17,24.71216202,-29.56123924,0,"The Fake News refuses to talk about how Big and how Strong our BASE is. They show Fake Polls just like they report Fake News. Despite only negative reporting, we are doing well - nobody is going to beat us. MAKE AMERICA GREAT AGAIN!",2017,"rgb(0, 14, 137)",,,
9.45E+17,27.45191193,-2.625155449,0,"I hope everyone is having a great Christmas, then tomorrow itâs back to work in order to Make America Great Again (which is happening faster than anyone anticipated)!",2017,"rgb(0, 14, 137)",,,
9.46E+17,9.027326584,-3.76962018,0,"All signs are that business is looking really good for next year, only to be helped further by our Tax Cut Bill. Will be a great year for Companies and JOBS! Stock Market is poised for another year of SUCCESS!",2017,"rgb(0, 14, 137)",,,
9.46E+17,14.48358727,-45.7746048,0,Retail sales are at record numbers. Weâve got the economy going better than anyone ever dreamt - and you havenât seen anything yet!,2017,"rgb(0, 14, 137)",,,
9.46E+17,35.99360275,3.450724125,0,Caught RED HANDED - very disappointed that China is allowing oil to go into North Korea. There will never be a friendly solution to the North Korea problem if this continues to happen!,2017,"rgb(0, 14, 137)",,,
9.46E+17,-12.52992725,-29.01513481,0,"I've been saying it for a long, long time. #NoKo https://t.co/LQl7tGhMdO",2017,"rgb(0, 14, 137)",,,
9.47E+17,2.909953117,-7.667346478,0,"In the East, it could be the COLDEST New Yearâs Eve on record. Perhaps we could use a little bit of that good old Global Warming that our Country, but not other countries, was going to pay TRILLIONS OF DOLLARS to protect against. Bundle up!",2017,"rgb(0, 14, 137)",,,
9.47E+17,11.19427681,-1.779127836,0,"Why is the United States Post Office, which is losing many billions of dollars a year, while charging Amazon and others so little to deliver their packages, making Amazon richer and the Post Office dumber and poorer? Should be charging MUCH MORE!",2017,"rgb(0, 14, 137)",,,
9.47E+17,14.2567091,0.542153597,0,"The Democrats have been told, and fully understand, that there can be no DACA without the desperately needed WALL at the Southern Border and an END to the horrible Chain Migration &amp, ridiculous Lottery System of Immigration etc. We must protect our Country at all cost!",2017,"rgb(0, 14, 137)",,,
9.47E+17,21.97270775,26.4688015,0,"Oppressive regimes cannot endure forever, and the day will come when the Iranian people will face a choice. The world is watching! https://t.co/kvv1uAqcZ9",2017,"rgb(0, 14, 137)",,,
9.47E+17,24.7705822,-31.93971062,0,"I use Social Media not because I like to, but because it is the only way to fight a VERY dishonest and unfair âpress,â now often referred to as Fake News Media. Phony and non-existent âsourcesâ are being used more often than ever. Many stories &amp, reports a pure fiction!",2017,"rgb(0, 14, 137)",,,
9.47E+17,19.7563591,6.44171381,0,"Jobs are kicking in and companies are coming back to the U.S. Unnecessary regulations and high taxes are being dramatically Cut, and it will only get better. MUCH MORE TO COME!",2017,"rgb(0, 14, 137)",,,
9.47E+17,14.99242687,-3.72749114,0,Big protests in Iran. The people are finally getting wise as to how their money and wealth is being stolen and squandered on terrorism. Looks like they will not take it any longer. The USA is watching very closely for human rights violations!,2017,"rgb(0, 14, 137)",,,
9.47E+17,13.01878834,5.45642662,0,"If the Dems (Crooked Hillary) got elected, your stocks would be down 50% from values on Election Day. Now they have a great future - and just beginning! https://t.co/9TzSC8F8vY",2017,"rgb(0, 14, 137)",,,
9.47E+17,12.14591694,4.424528599,0,"Why would smart voters want to put Democrats in Congress in 2018 Election when their policies will totally kill the great wealth created during the months since the Election. People are much better off now not to mention ISIS, VA, Judges, Strong Border, 2nd A, Tax Cuts &amp, more?",2017,"rgb(0, 14, 137)",,,
9.48E+17,26.16431618,-1.520228982,0,"What a year itâs been, and we're just getting started. Together, we are MAKING AMERICA GREAT AGAIN! Happy New Year!! https://t.co/qsMNyN1UJG",2017,"rgb(0, 14, 137)",,,
9.48E+17,-0.218777865,-0.199084699,0,"As our Country rapidly grows stronger and smarter, I want to wish all of my friends, supporters, enemies, haters, and even the very dishonest Fake News Media, a Happy and Healthy New Year. 2018 will be a great year for America!",2017,"rgb(0, 14, 137)",,,
9.48E+17,26.5032196,-2.302893877,0,"HAPPY NEW YEAR! We are MAKING AMERICA GREAT AGAIN, and much faster than anyone thought possible!",2017,"rgb(0, 14, 137)",,,
8.16E+17,-2.133671761,15.89320564,1,"""""""@DanScavino: Ford to scrap Mexico plant, invest in Michigan due to Trump policies""""https://t.co/137nUo03Gl""",2017,"rgb(150,150,150)",,,
8.18E+17,-37.603302,12.95976353,1,"""""""@KellyannePolls: Welcome to President and Mrs. Bush.  https://t.co/I1K4nj1gVu"""" Very nice!""",2017,"rgb(150,150,150)",,,
8.19E+17,-46.39783859,2.222695351,1,An old picture with Nancy and Ronald Reagan. https://t.co/8kvQ1PzPAf,2017,"rgb(150,150,150)",,,
8.19E+17,-28.49429321,-24.41762733,1,'U.S. Small-Business Optimism Index Surges by Most Since 1980'https://t.co/X22x1BttdG,2017,"rgb(150,150,150)",,,
8.19E+17,-18.48342514,37.22435379,1,'Small business optimism soars after Trump election' https://t.co/WjBaTp824U,2017,"rgb(150,150,150)",,,
8.19E+17,-18.49834824,37.23202133,1,'Trump Helps Lift Small Business Confidence to 12-Yr. High'https://t.co/MhbABREhzt https://t.co/CWAvJ4fRdx,2017,"rgb(150,150,150)",,,
8.19E+17,18.87553215,-29.38886452,1,'BuzzFeed Runs Unverifiable Trump-Russia Claims' #FakeNews https://t.co/d6daCFZHNh,2017,"rgb(150,150,150)",,,
8.19E+17,-31.57069016,18.56970596,1,"""""""@zhu_amy3: @realDonaldTrump It's Morning in America again!!!  âï¸âï¸âï¸Thank you President-Elect Donald Trump!!! So proud of you!!!!"""" THANKS!""",2017,"rgb(150,150,150)",,,
8.22E+17,-28.67570305,1.626003385,1,"Writing my inaugural address at the Winter White House, Mar-a-Lago, three weeks ago. Looking forward to Friday.... https://t.co/J0ojOXjrga",2017,"rgb(150,150,150)",,,
8.22E+17,-37.07263184,16.75061035,1,Great seeing @TheLeeGreenwood  and Kimberly at this evenings VP dinner! #GodBlessTheUSA https://t.co/SxVmaWvOFT,2017,"rgb(150,150,150)",,,
8.22E+17,-37.95731735,20.9900589,1,On my way! #Inauguration2017 https://t.co/hOuMbxGnpe,2017,"rgb(150,150,150)",,,
8.22E+17,-45.65414047,21.96209145,1,Great Concert at 4:00 P.M. today at Lincoln Memorial. Enjoy!,2017,"rgb(150,150,150)",,,
8.22E+17,-45.36545563,20.90350723,1,Join me at 4pm over at the Lincoln Memorial with my family!#Inauguration2017 https://t.co/GQeQpJOgWz,2017,"rgb(150,150,150)",,,
8.23E+17,-12.64268589,30.73374557,1,"We will follow two simple rules: BUY AMERICAN &amp, HIRE AMERICAN!#InaugurationDay #MAGAðºð¸",2017,"rgb(150,150,150)",,,
8.23E+17,-40.90758133,13.73346519,1,TO ALL AMERICANSðºð¸https://t.co/D7Es6ie4fY,2017,"rgb(150,150,150)",,,
8.24E+17,-45.0929451,3.350028276,1,Great meeting with Ford CEO Mark Fields and General Motors CEO Mary Barra at the @WhiteHouse today. https://t.co/T0eIgO6LP8,2017,"rgb(150,150,150)",,,
8.24E+17,-8.754365921,43.93769073,1,I will be interviewed by @DavidMuir tonight at 10 o'clock on @ABC. Will be my first interview from the White House.... https://t.co/4zuOrRdcoc,2017,"rgb(150,150,150)",,,
8.24E+17,-42.61503601,14.79191113,1,"""""""@romoabcnews: .@DavidMuir first @POTUS interview since taking office.  Tonight on @ABCWorldNews @ABC2020 tonight. https://t.co/I4Vz1mRdBK""""""",2017,"rgb(150,150,150)",,,
8.24E+17,-21.04608727,-16.70835686,1,Interview with David Muir of @ABC News in 10 minutes. Enjoy!,2017,"rgb(150,150,150)",,,
8.25E+17,-48.75172043,4.634336472,1,"Spoke at the Congressional @GOP Retreat in Philadelphia, PA. this afternoon w/ @VP, @SenMajLeader, @SpeakerRyan. Th... https://t.co/s4sTbSyBSR",2017,"rgb(150,150,150)",,,
8.25E+17,-48.75884628,4.640114784,1,"Spoke at the Congressional @GOP Retreat in Philadelphia, PA. this afternoon w/ @VP, @SenateMajLdr, @SpeakerRyan. Th... https://t.co/ALSADGrwoe",2017,"rgb(150,150,150)",,,
8.25E+17,-8.278167725,45.82381821,1,Will be interviewed by @SeanHannity on @FoxNews at 10:00pm tonight. Enjoy!,2017,"rgb(150,150,150)",,,
8.25E+17,-7.008982182,10.57063866,1,Miami-Dade Mayor drops sanctuary policy. Right decision. Strong! https://t.co/MtPvaDC4jM,2017,"rgb(150,150,150)",,,
8.25E+17,-38.54958725,4.638553619,1,Statement on International Holocaust Remembrance Day: https://t.co/KjU0MOxCHk,2017,"rgb(150,150,150)",,,
8.25E+17,-48.80648804,7.881430626,1,Congratulations Secretary Mattis! https://t.co/mkuhbegzqS,2017,"rgb(150,150,150)",,,
8.25E+17,-26.55496025,5.850570202,1,"Today, we remember the crew of the Space Shuttle Challenger, 31 years later. #NeverForget https://t.co/OhshQsFRfl",2017,"rgb(150,150,150)",,,
8.25E+17,-8.198409081,44.83219528,1,I will be interviewed by @TheBrodyFile on @CBNNews tonight at 11pm. Enjoy!,2017,"rgb(150,150,150)",,,
8.26E+17,-41.40731812,-7.762276649,1,Statement Regarding Recent Executive Order Concerning Extreme Vetting: https://t.co/f6JO60I0Ul,2017,"rgb(150,150,150)",,,
8.26E+17,-8.198447227,44.83216858,1,I will be interviewed by @TheBrodyFile on @CBNNews tonight at 11pm. Enjoy!,2017,"rgb(150,150,150)",,,
8.27E+17,-46.84867859,15.33944511,1,Join me live from the @WhiteHouse.https://t.co/LHOs4nAaGl,2017,"rgb(150,150,150)",,,
8.28E+17,-10.17535877,43.20508957,1,Interview with @oreillyfactor on Fox Network - 4:00 P.M. (prior to Super Bowl). Enjoy!,2017,"rgb(150,150,150)",,,
8.28E+17,-9.271248817,43.70510864,1,I will be interviewed by @oreillyfactor at 4:00 P.M. (prior to the #SuperBowl Pre-game Show) on Fox Network. Enjoy!,2017,"rgb(150,150,150)",,,
8.29E+17,-6.903261185,46.06263351,1,Will be interviewed on @oreillyfactor tonight at 8:00 P.M.,2017,"rgb(150,150,150)",,,
8.29E+17,-10.53267574,43.17171478,1,An extended interview from the Super Bowl with @oreillyfactor airs tonight at 8:00 P.M. Enjoy! https://t.co/kZdHqaNTVR,2017,"rgb(150,150,150)",,,
8.29E+17,-25.95210838,9.550289154,1,"An honor having the National Sheriffs' Assoc. join me at the @WhiteHouse. Incredible men &amp, women who protect &amp, serv... https://t.co/1LkhbCNh8L",2017,"rgb(150,150,150)",,,
8.29E+17,-28.12586594,-12.37192059,1,"Thank you Brian Krzanich, CEO of @Intel. A great investment ($7 BILLION) in American INNOVATION and JOBS!... https://t.co/oicfDsPKHQ",2017,"rgb(150,150,150)",,,
8.29E+17,-9.662576675,9.024721146,1,"'Majority in Leading EU Nations Support Trump-Style Travel Ban' Poll of more than 10,000 people in 10 countries...https://t.co/KWsIWhtC9o",2017,"rgb(150,150,150)",,,
8.29E+17,-39.98167419,1.497541547,1,"Congratulations to our new Attorney General, @SenatorSessions! https://t.co/e0buP1K83z",2017,"rgb(150,150,150)",,,
8.30E+17,-44.63936234,8.012127876,1,Heading to Joint Base Andrews on #MarineOne with Prime Minister ShinzÅ earlier today. https://t.co/4JFhyYdeHO,2017,"rgb(150,150,150)",,,
8.30E+17,-37.66009903,8.985589981,1,Having a great time hosting Prime Minister Shinzo Abe in the United States! https://t.co/Fvjsac89qS... https://t.co/hKqbMB2aQ9,2017,"rgb(150,150,150)",,,
8.31E+17,-44.73963547,8.065508842,1,#ICYMI: Joint Statement with Prime Minister Shinzo Abe on North Korea. https://t.co/qEC87FKB1D,2017,"rgb(150,150,150)",,,
8.31E+17,-31.36605453,-14.16744614,1,"72% of refugees admitted into U.S. (2/3 -2/11) during COURT BREAKDOWN are from 7 countries: SYRIA, IRAQ, SOMALIA, IRAN, SUDAN, LIBYA &amp, YEMEN",2017,"rgb(150,150,150)",,,
8.31E+17,-35.80690384,11.4291048,1,Welcome to the @WhiteHouse Prime Minister @JustinTrudeau! https://t.co/WKgF8Zo9ri,2017,"rgb(150,150,150)",,,
8.31E+17,-12.74957371,26.09021759,1,"Wonderful meeting with Canadian PM @JustinTrudeau and a group of leading CEO's &amp, business women from Canadað¨ð¦and th... https://t.co/wAoCOaYeZ6",2017,"rgb(150,150,150)",,,
8.31E+17,-48.43454361,8.355732918,1,Congratulations Treasury Secretary Steven Mnuchin! #ICYMI- watch here: https://t.co/RPsmw4yD7y https://t.co/K8tWLlXiYK,2017,"rgb(150,150,150)",,,
8.32E+17,-45.81719589,5.19115448,1,"Great parent-teacher listening session this morning with @VP Pence &amp, @usedgov Secretary @BetsyDeVos. Watch:... https://t.co/nuLTs513Ot",2017,"rgb(150,150,150)",,,
8.32E+17,-46.96669388,-1.747477531,1,'Remarks by President Trump at Signing of H.J. Resolution 41'https://t.co/Q3MoCGAc54 https://t.co/yGDDTKm9Br,2017,"rgb(150,150,150)",,,
8.32E+17,-31.97149467,2.58686161,1,Great listening session with CEO's of the Retail Industry Leaders Association this morning! https://t.co/sy6xJcWfcF,2017,"rgb(150,150,150)",,,
8.32E+17,-46.8563118,9.957377434,1,"Welcome to the United States, @IsraeliPM Benjamin &amp, Sara!#ICYMIðºð¸ð®ð±Joint Press Conference: https://t.co/GN6ALWUusN https://t.co/bH60nBL5FP",2017,"rgb(150,150,150)",,,
8.32E+17,-45.56389999,20.27186012,1,Join me in Florida this Saturday at 5pm for a rally at the Orlando-Melbourne International Airport!Tickets:... https://t.co/OigfXFECPp,2017,"rgb(150,150,150)",,,
8.32E+17,-49.65021515,-2.850699425,1,Aetna CEO: Obamacare in 'Death Spiral' #RepealAndReplace https://t.co/dmHL7xIEQv,2017,"rgb(150,150,150)",,,
8.32E+17,-36.32834625,-2.302610636,1,"Venezuela should allow Leopoldo Lopez, a political prisoner &amp, husband of @liliantintori (just met w/ @marcorubio) o... https://t.co/HhgE51dtSN",2017,"rgb(150,150,150)",,,
8.32E+17,11.60827541,16.13648605,1,'Trump signs bill undoing Obama coal mining rule' https://t.co/yMfT5r5RGh,2017,"rgb(150,150,150)",,,
8.34E+17,-39.9153595,0.458957255,1,Just named General H.R. McMaster National Security Advisor.,2017,"rgb(150,150,150)",,,
8.34E+17,-40.19768143,1.369237661,1,"Congratulations to our new National Security Advisor, General H.R. McMaster. Video: https://t.co/BKn9r225Kk https://t.co/VBXcJ1b6Pv",2017,"rgb(150,150,150)",,,
8.34E+17,-8.584923744,9.737925529,1,'Americans overwhelmingly oppose sanctuary cities' https://t.co/s5QvsJWA6u,2017,"rgb(150,150,150)",,,
8.35E+17,-17.47750282,34.40838242,1,"'S&amp,P 500 Edges Higher After Trump Renews Jobs Pledge' https://t.co/WtrRJVFmvU",2017,"rgb(150,150,150)",,,
8.35E+17,-9.868023872,14.17930222,1,Trump vows to fight 'epidemic' of human trafficking https://t.co/oDLZ2NdrtA,2017,"rgb(150,150,150)",,,
8.36E+17,18.52497673,-32.60684967,1,"GOP now viewed more favorably than Dems, in Trump era (per NBC/WSJ poll) via @HotlineJosh:https://t.co/Soebxtg2Zd",2017,"rgb(150,150,150)",,,
8.37E+17,-49.06764603,16.3905201,1,Join me live at 9:00 P.M. #JointAddress https://t.co/J882zbyVkJ https://t.co/gTtK3vJmkU,2017,"rgb(150,150,150)",,,
8.39E+17,0.918780625,13.28736305,1,'President Trump Congratulates Exxon Mobil for Job-Creating Investment Program'https://t.co/adBzWhtq8S,2017,"rgb(150,150,150)",,,
8.39E+17,-26.80757904,-20.96459198,1,LinkedIn Workforce Report: January and February were the strongest consecutive months for hiring since August and September 2015,2017,"rgb(150,150,150)",,,
8.40E+17,-29.98368835,-23.3337059,1,'U.S. Consumer Comfort Just Reached Its Highest Level in a Decade' â¡ï¸https://t.co/S8nZgmeMMV https://t.co/xC0piRa6eP,2017,"rgb(150,150,150)",,,
8.40E+17,-33.17041779,8.865588188,1,Honored to meet this years @SenateYouth delegates w/ @VP Pence in the East Room of the @WhiteHouse. Congratulations... https://t.co/oQIx7LybCV,2017,"rgb(150,150,150)",,,
8.40E+17,-49.41633224,16.83740807,1,Weekly Address - 11:00 A.M. at the @WhiteHouse! #MAGAðºð¸â¡ï¸https://t.co/YSaPJnSX2i https://t.co/Gb8iTGzb6j,2017,"rgb(150,150,150)",,,
8.41E+17,-45.99530792,5.7613554,1,"Healthcare listening session w/ @VP &amp, @SecPriceMD. Watch: https://t.co/5ayQ4dr8Ip #ReadTheBill:... https://t.co/1cQI0ZBUv8",2017,"rgb(150,150,150)",,,
8.41E+17,-47.66427231,4.134311676,1,"Meeting w/ Washington, D.C. @MayorBowser and Metro GM Paul Wiedefeld about incoming winter storm preparations here... https://t.co/mg0A4Hq3bD",2017,"rgb(150,150,150)",,,
8.42E+17,-43.35504913,-18.2262516,1,"JOBS, JOBS, JOBS! https://t.co/wAkQMKdPXA",2017,"rgb(150,150,150)",,,
8.42E+17,-7.464245796,45.06682205,1,I will be interviewed by @TuckerCarlson tonight at 9:00 P.M. on @FoxNews. Enjoy!,2017,"rgb(150,150,150)",,,
8.42E+17,-34.35203171,10.14376736,1,"An honor to welcome the Taoiseach of Ireland, @EndaKennyTD to the @WhiteHouse today with @VP Pence. ðºð¸ð®ðª https://t.co/J3iTl2iSiQ",2017,"rgb(150,150,150)",,,
8.43E+17,-32.72522736,2.024367332,1,Great meeting with the @RepublicanStudy Committee this morning at the @WhiteHouse! https://t.co/8Y2UoHoYaY,2017,"rgb(150,150,150)",,,
8.44E+17,-42.37441254,12.20877552,1,Joined the @HouseGOP Conference this morning at the U.S. Capitol. https://t.co/03e4YBIWr0 #PassTheBill #MAGAðºð¸... https://t.co/3swdFWGQtP,2017,"rgb(150,150,150)",,,
8.45E+17,-28.34122849,28.16422081,1,"We are taking action to #RepealANDReplace #Obamacare! Contact your Rep &amp, tell them you support #AHCA. #PassTheBill... https://t.co/5lsrDJXfzb",2017,"rgb(150,150,150)",,,
8.46E+17,-51.19242096,11.4068985,1,Happy #MedalOfHonorDay to our heroes! â¡ï¸https://t.co/juAB1RmMh0 https://t.co/Sw5ea1OwUf,2017,"rgb(150,150,150)",,,
8.46E+17,-7.537478447,46.9779129,1,Watch @JudgeJeanine on @FoxNews tonight at 9:00 P.M.,2017,"rgb(150,150,150)",,,
8.47E+17,1.399848223,42.6619606,1,Watch @foxandfriends now on Podesta and Russia!,2017,"rgb(150,150,150)",,,
8.47E+17,-39.15857315,8.438097954,1,A NEW ERA IN AMERICAN ENERGY! #MadeInTheUSAðºð¸Watch here: https://t.co/EG02Fdlkba https://t.co/XT12jqoIqj,2017,"rgb(150,150,150)",,,
8.47E+17,-23.28985786,32.43927383,1,Today's EO established a commission on combating drug addiction and the opioid crisis. Watch listening sessionâ¡ï¸... https://t.co/ooF2ediqSt,2017,"rgb(150,150,150)",,,
8.47E+17,-37.94863892,14.44411087,1,.@FLOTUS Melania and I were honored to stop by the Women's Empowerment  Panel this afternoon at the @WhiteHouse.... https://t.co/phLPw8lgTu,2017,"rgb(150,150,150)",,,
8.47E+17,-24.89979172,11.98096848,1,Today we honored our true American heroes on the first-ever National Vietnam War Veterans Day.#ThankAVeteran... https://t.co/deOHapcV4J,2017,"rgb(150,150,150)",,,
8.48E+17,-40.96260452,15.7579813,1,"Where are @RepMarkMeadows, @Jim_Jordan and @Raul_Labrador?#RepealANDReplace #Obamacare",2017,"rgb(150,150,150)",,,
8.48E+17,-35.88180542,10.22903061,1,"It was an honor to welcome the Prime Minister of Denmark, Lars LÃ¸kke Rasmussen {@larsloekke} to the @WhiteHouse yes... https://t.co/N1g0TiVnSp",2017,"rgb(150,150,150)",,,
8.48E+17,-34.81092453,4.365459442,1,"Great meeting with a wonderful woman today, former Secretary of State, Condoleezza Rice! #USAðºð¸ https://t.co/ZuriIC3YwG",2017,"rgb(150,150,150)",,,
8.48E+17,-27.82205391,-22.28405571,1,'Trump Celebrates American Manufacturing Survey Showing Highest Level of Optimism in 20 Years' â¡ï¸... https://t.co/cVWXOa1MjY,2017,"rgb(150,150,150)",,,
8.49E+17,-37.81676865,15.14533901,1,"Melania and I are honored to light up the @WhiteHouse this evening, for #WorldAutismAwarenessDay. Join us &amp, #LIUB.... https://t.co/tR3hqqyWvv",2017,"rgb(150,150,150)",,,
8.50E+17,-34.87554932,7.426191807,1,"It was an honor to host our American heroes from the @WWP #SoldierRideDC at the @WhiteHouse today with @FLOTUS, @VP... https://t.co/u5AI1pupVV",2017,"rgb(150,150,150)",,,
8.52E+17,-44.46401596,2.866908312,1,"Great Strategic &amp, Policy CEO Forum today with my Cabinet Secretaries and top CEO's from around the United States.... https://t.co/pmGIL08OpP",2017,"rgb(150,150,150)",,,
8.54E+17,-15.94948101,34.10742569,1,TRUMP APPROVAL HITS 50%https://t.co/vjZkGTyQb9,2017,"rgb(150,150,150)",,,
8.54E+17,-33.34778976,15.15689945,1,See you tomorrow Wisconsin!'Trump spurs small-business optimism in Milwaukee area'https://t.co/JUxhO3oqjO,2017,"rgb(150,150,150)",,,
8.55E+17,-41.69228745,6.038734913,1,"Today I signed the Veterans (OUR HEROES) Choice Program Extension &amp, Improvement Act @ the @WhiteHouse. #S544 Watch... https://t.co/0sMv4sPrmf",2017,"rgb(150,150,150)",,,
8.55E+17,-35.50916672,6.842813492,1,A great honor to host the @SuperBowl Champion New England @Patriots at the White House today. Congratulations!... https://t.co/tQ5XEPaIxn,2017,"rgb(150,150,150)",,,
8.55E+17,-36.74285889,7.230953693,1,A great honor to host PM Paolo Gentiloni of Italy at the White House this afternoon! #ICYMI- Joint Press Conference... https://t.co/lJAvEZJV1F,2017,"rgb(150,150,150)",,,
8.56E+17,-41.78469086,-5.916866302,1,'Presidential Executive Order on Identifying and Reducing Tax Regulatory Burdens' Executive Order:... https://t.co/dpE6hDzlAt,2017,"rgb(150,150,150)",,,
8.57E+17,-39.68238831,12.99969006,1,Join me in congratulating @NASA's @AstroPeggy by using the hashtag #CongratsPeggy! Earlier today:... https://t.co/AUdJgxXiT4,2017,"rgb(150,150,150)",,,
8.57E+17,-38.79387283,5.224349976,1,"Today, I signed the Holocaust Remembrance Proclamation: https://t.co/762SqgdLMV #ICYMI- My statement last night at... https://t.co/vrqqFDi8En",2017,"rgb(150,150,150)",,,
8.57E+17,-37.98329926,4.180231094,1,Remarks at the United States Holocaust Memorial Museum's National Days of Remembrance. Full remarks:... https://t.co/BJbI6ZtGo7,2017,"rgb(150,150,150)",,,
8.57E+17,-41.74700928,-5.704445362,1,'Presidential Executive Order on Promoting Agriculture and Rural Prosperity in America'Executive Order:... https://t.co/LVMjZ9Ax0U,2017,"rgb(150,150,150)",,,
8.57E+17,-51.15936661,11.19687462,1,"HAPPY BIRTHDAY to our @FLOTUS, Melania! https://t.co/rYYp51mxDQ https://t.co/np7KYHglSv",2017,"rgb(150,150,150)",,,
8.57E+17,-40.05661011,-7.110455036,1,"Today, I signed an Executive Order @ the U.S. Dept. of @Interior: 'Review of Designations Under the Antiquities Act... https://t.co/Eq6JDzMqTY",2017,"rgb(150,150,150)",,,
8.57E+17,-39.86468506,-6.607148647,1,"Today, I signed an Executive Order on Enforcing Statutory Prohibitions on Federal Control of Education. EO:... https://t.co/YYafFQncbC",2017,"rgb(150,150,150)",,,
8.58E+17,-37.82759094,13.70036411,1,.@FLOTUS Melania and I were honored to welcome Argentina President @MauricioMacri and First Lady Juliana Awada to t... https://t.co/gR3EPznu1H,2017,"rgb(150,150,150)",,,
8.58E+17,-41.05694199,-3.75861001,1,"Presidential Memorandum for the @CommerceGov, @SecretaryRoss re: Aluminum Imports and Threats to National Security:... https://t.co/GnKoVz9GTO",2017,"rgb(150,150,150)",,,
8.58E+17,-39.92544937,-6.997496605,1,"Today, I signed an Executive Order on Improving Accountability and Whistleblower Protection at the @DeptVetAffairs:... https://t.co/UQ6VNCyhlj",2017,"rgb(150,150,150)",,,
8.58E+17,-7.884161472,45.30195999,1,I will be interviewed by @MarthaMaccallum on @FoxNews tonight at 7pm. Enjoy!,2017,"rgb(150,150,150)",,,
8.59E+17,-39.42738342,19.02417183,1,"#ICYMI- On Saturday I signed two EO's to help keep jobs &amp, wealth in our country.EO1: https://t.co/XJggnJAiPi EO2:... https://t.co/2iEten4SVl",2017,"rgb(150,150,150)",,,
8.60E+17,-31.94756889,10.16235828,1,It was an honor to stop by a #SchoolChoice event hosted by @VP Pence and @usedgov Secretary @BetsyDeVosED at the... https://t.co/B8VxVsYNHA,2017,"rgb(150,150,150)",,,
8.60E+17,-0.76724416,14.69530487,1,"Death spiral!'Aetna will exit Obamacare markets in VA in 2018, citing expected losses on INDV plans this year'https://t.co/5YnzDitF8r",2017,"rgb(150,150,150)",,,
8.61E+17,-43.35498428,-18.22631645,1,"JOBS, JOBS, JOBS! https://t.co/UR0eetSEnO",2017,"rgb(150,150,150)",,,
8.62E+17,-35.54419708,11.23571301,1,"Honored to welcome Georgia Prime Minister, Giorgi Kvirikashvili to the @WhiteHouse today with @VP Mike Pence.... https://t.co/ohXXgTNtWB",2017,"rgb(150,150,150)",,,
8.63E+17,-41.99438095,-5.159171104,1,'Presidential Executive Order on Strengthening the Cybersecurity of Federal Networks and Critical Infrastructure'... https://t.co/kQDBvXPekk,2017,"rgb(150,150,150)",,,
8.63E+17,-42.43593979,-5.081376553,1,'Presidential Executive Order on the Establishment of Presidential Advisory Commission on Election Integrity'â¡ï¸... https://t.co/kVG8r7qZS5,2017,"rgb(150,150,150)",,,
8.63E+17,-29.22947121,-4.651433468,1,"Yesterday, on the same day- I had meetings with Russian Foreign Minister Sergei Lavrov and the FM of Ukraine, Pavlo... https://t.co/hm4U54DCQO",2017,"rgb(150,150,150)",,,
8.63E+17,-40.96598053,7.511542797,1,"Today, I welcomed the Victory Christian Center School. Good luck @ the Team America Rocketry Challenge! #TARC Watch... https://t.co/wFrRsK2wuo",2017,"rgb(150,150,150)",,,
8.63E+17,-7.510108948,45.71210861,1,Will be interviewed by @JudgeJeanine on @FoxNews at 9:00 P.M. (Saturday night). Enjoy!,2017,"rgb(150,150,150)",,,
8.64E+17,-38.22566223,3.932858467,1,"Today, I delivered remarks at the 36th Annual National Peace Officers' Memorial Service. #NationalPoliceWeekWatch... https://t.co/3EioVDCTqb",2017,"rgb(150,150,150)",,,
8.65E+17,-29.18782997,-20.43587112,1,'U.S. Industrial Production Surged in April' https://t.co/S0Z4SEIRhi,2017,"rgb(150,150,150)",,,
8.65E+17,-36.86301804,7.881907463,1,A great honor to welcome President Juan Manuel Santos of Colombia to the White House today!ðºð¸ð¨ð´Joint Press Confâ¡ï¸... https://t.co/uWfiQEdsaY,2017,"rgb(150,150,150)",,,
8.65E+17,-48.9734726,-0.284934849,1,"""""""President Donald J. Trump Proclaims 5/14/2017 through 5/20/2017 as #PoliceWeek""""Proclamationâ¡ï¸... https://t.co/EcCsGaizWu""",2017,"rgb(150,150,150)",,,
8.66E+17,-46.74018097,9.169752121,1,Speech transcript at Arab Islamic American Summit â¡ï¸https://t.co/eUWxJXJxbeReplay â¡ï¸https://t.co/VtmlSqciXx#RiyadhSummit #POTUSAbroad,2017,"rgb(150,150,150)",,,
8.67E+17,-34.3057785,18.27825356,1,"Prime Minister @Netanyahu and @PresidentRuvi- on behalf of @FLOTUS Melania and myself, thank you for the invitation... https://t.co/Z5YCpaRV6t",2017,"rgb(150,150,150)",,,
8.68E+17,-45.27471924,12.22949409,1,Just arrived in Taormina with @FLOTUS Melania. #G7Summit #USAðºð¸ https://t.co/l7aXolKBiK,2017,"rgb(150,150,150)",,,
8.68E+17,-34.40654755,18.39478493,1,"On behalf of @FLOTUS Melania and myself, thank you for a wonderful dinner and evening, President Sergio Mattarella.... https://t.co/EhvWgjkRrY",2017,"rgb(150,150,150)",,,
